energy,tempo,danceability,playlist_genre,loudness,liveness,valence,artist,time_signature,speechiness,popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,duration_min
0.552,144.941,0.64,arabic,-5.679,0.119,0.112,"future, metro boomin, travis scott, playboi carti",4,0.129,84,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C,WE DON'T TRUST YOU,Arab X,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,28drn6tQo95MRvO0jQEo5C,Type Shit,2024-03-22,0.0,4iqbFIdGOTzXeDtt9owjQn,1,2,228267,0.0215,28drn6tQo95MRvO0jQEo5C,modern,audio_features,3gZgGRvDn9tTUy8n7699pD,3.80445
0.552,119.476,0.765,arabic,-7.524,0.193,0.492,"metro boomin, travis scott, young thug",4,0.309,82,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,HEROES & VILLAINS,Arab X,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),2022-12-02,0.0,7txGsnDSqVMoRl6RQ9XyZP,0,1,194787,0.175,5wG3HvLhF6Y5KTGlK0IW3J,modern,audio_features,3gZgGRvDn9tTUy8n7699pD,3.24645
0.764,140.113,0.882,arabic,-5.241,0.119,0.886,"central cee, lil baby",4,0.204,81,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),Arab X,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,4AzPr5SUpNF553eC1d3aRy,1,11,140733,0.359,7iabz12vAuVQYyekFIWJxD,modern,audio_features,3gZgGRvDn9tTUy8n7699pD,2.34555
0.668,87.973,0.573,arabic,-4.356,0.109,0.145,"metro boomin, future, don toliver",4,0.0467,82,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,HEROES & VILLAINS,Arab X,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,4.01e-05,7txGsnDSqVMoRl6RQ9XyZP,0,7,199920,0.189,2Hh3ETdQKrmSI3QS0hme7g,modern,audio_features,3gZgGRvDn9tTUy8n7699pD,3.332
0.52,120.001,0.672,pop,-7.747,0.115,0.37,one direction,4,0.0353,89,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,FOUR (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,0.0,4gCNyS7pidfK3rKWhB3JOY,1,8,226600,0.859,5O2P9iiztwhomNh8xkR9lJ,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.776666666666667
0.264,119.93,0.422,pop,-7.064,0.132,0.331,john legend,4,0.0322,83,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,Love In The Future (Expanded Edition),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,All of Me,2013-08-30,0.0,4OTAx9un4e6NfoHuVRiOrC,1,8,269560,0.922,3U4isOIWM3VvDubwSI3y7a,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.492666666666667
0.547,95.0,0.778,pop,-7.273,0.132,0.442,"p!nk, nate ruess",4,0.0489,83,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,spotify:track:1mKXFLRA179hdOWQBwUk9e,The Truth About Love,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,0.000306,2Q9oTK48eb85waX1fFJsvj,1,2,242733,0.344,1mKXFLRA179hdOWQBwUk9e,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.04555
0.661,173.372,0.429,pop,-7.227,0.234,0.285,coldplay,4,0.0281,89,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,Parachutes,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,3AJwUDP919kvQ9QcozQPxg,Yellow,2000-07-10,0.000121,6ZG5lRT77aJ3btmArcykra,1,11,266773,0.00239,3AJwUDP919kvQ9QcozQPxg,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.4462166666666665
0.454,159.982,0.689,pop,-7.643,0.0707,0.912,djo,4,0.0584,89,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,DECIDE,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,3qhlB30KknSejmIvZZLjOD,End of Beginning,2022-09-16,0.00259,4JDXBZdRPId4devseaAOKH,1,2,159246,0.0351,3qhlB30KknSejmIvZZLjOD,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,2.6541
0.715,155.925,0.315,pop,-8.072,0.0942,0.497,the goo goo dolls,3,0.0362,87,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Dizzy up the Girl,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,6Qyc6fS4DsZjB2mRW9DsQs,Iris,1998,7.97e-06,4UMjBXcRqIgMZ1XumU2x5T,0,11,289533,0.00125,6Qyc6fS4DsZjB2mRW9DsQs,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.82555
0.5,117.896,0.664,pop,-6.935,0.0966,0.801,noah kahan,4,0.0651,87,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,0.0,50ZenUP4O2Q5eCy2NRNvuz,1,9,182347,0.799,0mflMxspEfB0VbI1kyLiAv,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.0391166666666667
0.28,72.795,0.612,pop,-8.648,0.088,0.387,bruno mars,4,0.0434,87,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,Unorthodox Jukebox,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,2012-12-07,0.0,58ufpQsJ1DS5kq4hhzQDiI,1,0,213827,0.932,0nJW01T7XtvILxQgC5J7Wh,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.5637833333333333
0.663,121.07,0.6,pop,-5.802,0.119,0.286,one direction,4,0.0477,86,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Midnight Memories (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,0.0,7p1fX8aUySrBdx4WSYspOu,1,3,245493,0.225,4nVBt6MZDDP6tRVdQTgxJg,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.09155
0.537,122.769,0.445,pop,-8.532,0.0944,0.131,tom odell,4,0.04,86,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,Long Way Down (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,Another Love,2013-06-24,1.65e-05,0Gf1yE895FKK4YWVRuAeg8,0,4,244360,0.695,3JvKfv6T31zO0ini8iNItO,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.072666666666667
0.635,103.019,0.617,pop,-6.769,0.164,0.446,"the chainsmokers, coldplay",4,0.0317,86,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,Memories...Do Not Open,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,2017-04-07,1.44e-05,4JPguzRps3kuWDD5GS6oXr,0,11,247160,0.0498,6RUKPb4LETWmmr3iAEQktW,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.1193333333333335
0.296,115.284,0.351,pop,-10.109,0.095,0.12,"billie eilish, khalid",4,0.0333,86,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018-04-19,0.0,2sBB17RXTamvj7Ncps15AK,0,4,200186,0.934,0u2P5u6lvoDfwTYjAADbn4,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.3364333333333334
0.697,138.992,0.74,pop,-4.912,0.224,0.732,sabrina carpenter,4,0.034,86,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,emails i can't send,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,6dgUya35uo964z7GZXM07g,Nonsense,2022-07-15,0.0,5kDmlA2g9Y1YCbNo2Ufxlz,1,8,163648,0.0268,6dgUya35uo964z7GZXM07g,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,2.7274666666666665
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,ed sheeran,4,0.0802,86,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,0.0,3T4tUhGYeRNVUGevb0wThu,0,1,233713,0.581,7qiZfU4dY1lWllzX7mPBI3,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.8952166666666668
0.192,175.212,0.369,pop,-12.151,0.0954,0.148,zach bryan,3,0.04,85,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,2022-04-22,8.35e-06,1CmTOKCeyz1aHH04OwvTPv,0,4,228013,0.555,3WMj8moIAXJhHsyLaqIIHI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.8002166666666666
0.841,109.021,0.635,pop,-5.379,0.0622,0.424,bruno mars,4,0.0422,85,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Doo-Wops & Hooligans,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,0.0,1uyf3l2d4XYwiEqAb7t7fX,1,5,220734,0.0134,7BqBn9nzAq8spo5e7cZ0dJ,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.6789
0.557,85.043,0.358,pop,-7.398,0.0902,0.494,james arthur,4,0.059,85,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,Back from the Edge,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,2016-10-28,0.0,7oiJYvEJHsmYtrgviAVIBD,1,10,211467,0.695,5uCax9HTNlzGybIStD3vDh,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.52445
0.607,81.001,0.684,pop,-8.127,0.191,0.498,miguel,4,0.1,85,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,All I Want Is You,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,0JXXNGljqupsJaZsgSbMZV,Sure Thing,2010-11-26,0.000307,493HYe7N5pleudEZRyhE7R,0,11,195373,0.0267,0JXXNGljqupsJaZsgSbMZV,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.2562166666666665
0.448,95.05,0.599,pop,-6.312,0.106,0.168,ed sheeran,3,0.0232,86,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,÷ (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,Perfect,2017-03-03,0.0,3T4tUhGYeRNVUGevb0wThu,1,8,263400,0.163,0tgVpDi06FyKpA1z0VMD4v,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.39
0.442,146.277,0.557,pop,-7.224,0.11,0.213,coldplay,4,0.0243,84,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,A Rush of Blood to the Head,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,The Scientist,2002-08-27,1.46e-05,0RHX9XECH8IVI3LNgWDpmQ,1,5,309600,0.731,75JFxkI2RXiU7L9VXzMkle,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,5.16
0.552,75.881,0.346,pop,-6.864,0.114,0.0789,adele,4,0.0282,84,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,Skyfall,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,Skyfall,2012-10-04,0.0,6TwN6Lq9glwnG8kNp6chHY,0,0,286480,0.417,6VObnIkLVruX4UVyxWhlqm,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.774666666666667
0.822,167.997,0.604,pop,-4.833,0.147,0.288,imagine dragons,4,0.0438,84,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,Evolve,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,Thunder,2017-06-23,0.134,33pt9HBdGlAbRGBHQgsZsU,1,0,187147,0.00672,1zB4vmk8tFRmM9UULNzbLB,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.1191166666666668
0.543,68.534,0.359,pop,-7.582,0.118,0.453,taylor swift,4,0.0919,84,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Lover,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,Lover,2019-08-23,1.58e-05,1NAmidJlEaVgA3MpcPFYGq,1,7,221307,0.492,1dGr1c8CrMLDpV6mPbImSI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.68845
0.763,120.042,0.695,pop,-3.497,0.0863,0.551,post malone,4,0.0396,83,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,Hollywood's Bleeding,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,0.00242,4g1ZRSobMefqF6nelkgibi,1,0,215280,0.189,21jGcNKet2qwijlDFuPiPb,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.588
0.425,102.078,0.357,pop,-7.301,0.322,0.27,conan gray,3,0.0333,83,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Kid Krow,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,0.0,2CMlkzFI2oDAy5MbyV7OV5,1,5,198040,0.584,4xqrdfXkTW4T0RauPLv3WA,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.300666666666667
0.741,153.96,0.601,pop,-5.569,0.415,0.441,justin bieber,4,0.0478,83,https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justice,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G,6I3mqTwhRpn34SLVafSH7G,Ghost,2021-03-19,2.91e-05,5dGWwsZ9iB2Xc3UKR0gif2,1,2,153190,0.185,6I3mqTwhRpn34SLVafSH7G,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,2.553166666666667
0.713,120.032,0.742,pop,-5.522,0.059,0.879,maroon 5,4,0.0303,83,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,V,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,4gbVRS8gloEluzf0GzDOFc,Maps,2014-09-02,0.0,2Auw0pTT6EcQdvHNimhLQI,0,1,189960,0.0205,4gbVRS8gloEluzf0GzDOFc,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.166
0.379,107.989,0.614,pop,-10.48,0.0986,0.201,ed sheeran,4,0.0476,84,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,x (Deluxe Edition),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,2014-06-21,0.000464,1xn54DMo2qIqBuMqHtUsFd,1,4,258987,0.607,1HNkqx9Ahdgi1Ixy2xkKkL,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.31645
0.754,149.789,0.752,pop,-6.684,0.0486,0.755,shawn mendes,4,0.0615,82,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,Handwritten,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,5jsw9uXEGuKyJzs0boZ1bT,Stitches,2015-04-14,0.0,6sUOosXuYt0oUeczJRbedZ,1,1,206880,0.0151,5jsw9uXEGuKyJzs0boZ1bT,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.448
0.417,138.178,0.209,pop,-8.74,0.113,0.124,coldplay,4,0.0338,82,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,X&Y,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,2005-06-07,0.00196,4E7bV0pzG0LciBSWTszra6,1,3,295533,0.164,7LVHVU3tWfcxj5aiPFEW4Q,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.92555
0.603,97.994,0.712,pop,-5.52,0.115,0.67,luke combs,4,0.0262,82,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Gettin' Old,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,2023-03-24,0.0,5Uly85dJHHDfHQCsyUQ8gw,1,8,265493,0.186,1Lo0QY9cvc8sUB2vnIOxDT,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.424883333333334
0.574,111.881,0.459,pop,-4.857,0.0885,0.183,lewis capaldi,4,0.0577,81,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Divinely Uninspired To A Hellish Extent (Extended Edition),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,2019-11-22,0.0,2wiPF3m0ylst0JSk1IvZL8,1,3,215107,0.608,2gMXnyrvIjhVBUZwvLZDMP,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.5851166666666665
0.648,96.888,0.633,pop,-6.645,0.161,0.49,taylor swift,4,0.062,81,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,Midnights,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,2022-10-21,2.62e-06,151w1FgRZfnKZA9FEcg9Z3,1,4,200690,0.121,0V3wPSX9ygBnCm8psDIegu,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.3448333333333333
0.776,77.987,0.585,pop,-5.898,0.3,0.427,avril lavigne,4,0.0459,81,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Let Go,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002-06-04,7.74e-06,3zXjR3y2dUWklKmmp6lEhy,1,5,244507,0.0572,5xEM5hIgJ1jjgcEBfpkt2F,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.075116666666666
0.585,139.631,0.449,pop,-6.761,0.0833,0.212,coldplay,4,0.0268,81,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,Mylo Xyloto,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,6nek1Nin9q48AVZcWs9e9D,Paradise,2011-10-24,8.75e-05,2R7iJz5uaHjLEVnMkloO18,1,5,278719,0.0509,6nek1Nin9q48AVZcWs9e9D,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.645316666666667
0.327,91.05,0.775,pop,-7.241,0.0821,0.595,maroon 5,4,0.0557,82,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,JORDI (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,4cktbXiXOapiLBMprHFErI,Memories,2021-06-11,0.0,1pCA38N6MkLlthXtAOvZTU,1,11,189486,0.841,4cktbXiXOapiLBMprHFErI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.1581
0.445,78.998,0.781,pop,-6.061,0.184,0.591,ed sheeran,4,0.0295,81,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,x (Deluxe Edition),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,2014-06-21,0.0,1xn54DMo2qIqBuMqHtUsFd,1,2,281560,0.474,34gCuhDGsG4bRPIf9bb02f,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,4.692666666666667
0.862,95.051,0.712,pop,-4.612,0.093,0.809,maroon 5,4,0.0378,82,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,Songs About Jane: 10th Anniversary Edition,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,6ECp64rv50XVz93WvxXMGF,This Love,2002,0.0,5zClcGCSWj926AMjvBNSLc,0,5,206200,0.0525,6ECp64rv50XVz93WvxXMGF,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj,3.4366666666666665
0.698,143.994,0.726,pop,-4.165,0.309,0.867,bruno mars,4,0.0431,89,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,Unorthodox Jukebox,Throwback Party,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,0.0,58ufpQsJ1DS5kq4hhzQDiI,1,5,233478,0.049,3w3y8KPTfNeOKPiqUTakBh,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.8913
0.587,186.003,0.679,pop,-7.015,0.137,0.486,"the weeknd, daft punk",4,0.276,87,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,Starboy,Throwback Party,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,Starboy,2016-11-25,6.35e-06,2ODvWsOgouMbaA5xf0RkJe,1,7,230453,0.141,7MXVkk9YMctZqd1Srtv4MB,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.840883333333333
0.669,112.238,0.908,pop,-2.827,0.237,0.662,eminem,4,0.0738,86,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,The Eminem Show,Throwback Party,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,2002-05-26,0.0,2cWBwpqMsDJC1ZUwz813lo,1,7,290320,0.00286,7lQ8MOhq6IN2w8EYcFNSUk,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.838666666666667
